unit_id,cycle,op_setting_1,op_setting_2,op_setting_3,s2,s3,s4,s7,s8,s11,s12,s15,RUL
89,64,0.0004,0.0004,100.0,641.72,1582.26,1398.71,552.48,2388.21,47.67,522.06,8.3486,181
89,65,-0.0011,0.0002,100.0,640.65,1581.97,1402.02,552.05,2388.03,47.64,522.32,8.3161,180
89,66,0.0035,0.0002,100.0,641.1,1584.52,1397.41,552.72,2388.08,47.61,522.24,8.3058,179
89,67,0.0015,0.0003,100.0,640.72,1586.42,1402.38,553.09,2388.25,47.73,522.49,8.3269,178
89,68,0.0028,0.0003,100.0,640.99,1584.89,1400.99,553.04,2388.02,47.77,522.51,8.3324,177
89,69,0.0015,0.0002,100.0,641.48,1579.31,1400.44,552.62,2388.22,47.62,522.22,8.3506,176
89,70,0.001,0.0004,100.0,640.63,1584.7,1400.02,553.07,2388.11,47.84,521.77,8.3361,175
89,71,0.0044,0.0003,100.0,641.11,1584.04,1402.04,553.03,2388.27,47.59,522.03,8.3191,174
89,72,0.0013,0.0001,100.0,641.38,1587.02,1403.43,551.95,2388.16,47.86,522.12,8.3112,173
89,73,0.002,0.0002,100.0,640.96,1583.57,1400.29,552.41,2388.15,47.63,522.08,8.3284,172
89,74,0.0027,0.0002,100.0,640.86,1580.88,1400.16,553.04,2388.04,47.8,521.97,8.3112,171
89,75,-0.0005,0.0002,100.0,641.23,1584.3,1400.98,552.01,2388.3,47.81,521.97,8.3533,170
89,76,0.0027,0.0,100.0,641.2,1583.75,1402.12,552.06,2388.36,47.69,521.46,8.3624,169
89,77,-0.0018,0.0002,100.0,640.99,1586.21,1402.61,552.94,2388.24,47.81,521.75,8.3251,168
89,78,0.0012,0.0001,100.0,640.83,1584.71,1403.09,552.89,2388.23,47.74,522.07,8.2925,167
89,79,-0.0004,0.0001,100.0,640.67,1582.2,1400.21,552.76,2388.25,47.7,521.97,8.372,166
89,80,-0.0039,0.0002,100.0,641.27,1585.48,1403.46,552.37,2388.14,47.83,521.81,8.3327,165
89,81,-0.0021,0.0003,100.0,640.87,1580.31,1400.17,552.77,2388.49,47.62,521.98,8.3406,164
89,82,0.0011,0.0003,100.0,640.51,1584.24,1398.32,552.04,2388.1,47.86,521.77,8.3343,163
89,83,0.0008,0.0002,100.0,640.51,1582.01,1402.98,552.14,2388.0,47.78,522.07,8.3146,162
89,84,0.0006,0.0002,100.0,640.98,1587.47,1403.17,553.05,2388.08,47.82,521.65,8.3262,161
89,85,-0.0011,0.0002,100.0,640.27,1582.01,1402.41,553.08,2388.15,47.66,522.18,8.3096,160
89,86,-0.0005,0.0002,100.0,640.84,1584.37,1402.29,553.17,2388.14,47.77,521.85,8.3486,159
89,87,0.0021,0.0002,100.0,641.18,1583.02,1402.76,552.28,2388.17,47.77,521.92,8.3215,158
89,88,0.0002,0.0003,100.0,640.67,1584.2,1402.0,551.71,2388.13,47.82,521.8,8.3153,157
89,89,0.0008,0.0003,100.0,641.04,1582.94,1400.56,552.64,2388.24,47.63,522.08,8.3581,156
89,90,0.002,0.0002,100.0,640.84,1582.79,1402.57,553.46,2388.09,47.89,521.76,8.3155,155
89,91,0.0022,0.0003,100.0,640.88,1583.91,1401.73,552.71,2388.22,47.7,522.04,8.3184,154
89,92,0.0003,0.0002,100.0,640.72,1583.04,1398.75,553.44,2388.07,47.72,521.84,8.3196,153
89,93,0.0009,0.0001,100.0,641.4,1583.58,1400.13,552.85,2388.26,47.77,521.82,8.3243,152
89,94,-0.0019,0.0003,100.0,641.13,1582.77,1402.67,552.52,2388.25,47.84,521.92,8.3089,151
89,95,0.0024,0.0001,100.0,641.01,1585.66,1400.02,551.71,2388.16,47.69,521.99,8.3182,150
89,96,0.0047,0.0002,100.0,640.95,1584.03,1401.63,553.32,2388.14,47.88,521.77,8.3781,149
89,97,0.0023,0.0003,100.0,641.52,1584.08,1404.59,552.83,2387.94,47.76,522.03,8.3127,148
89,98,0.0016,0.0002,100.0,640.47,1582.46,1398.54,552.6,2388.35,47.76,522.08,8.3143,147
89,99,0.0018,0.0,100.0,640.97,1582.87,1403.01,553.32,2388.18,47.86,522.23,8.3234,146
89,100,0.0007,0.0002,100.0,641.08,1582.54,1401.87,551.57,2388.24,47.73,521.78,8.3225,145
89,101,-0.0045,0.0002,100.0,640.49,1584.07,1396.76,552.52,2388.01,47.76,521.9,8.3108,144
89,102,-0.0016,0.0002,100.0,640.93,1584.0,1397.84,553.3,2388.04,47.56,522.57,8.33,143
89,103,0.0013,0.0003,100.0,640.7,1586.05,1399.94,552.71,2388.14,47.67,521.83,8.3194,142
89,104,0.0029,0.0002,100.0,641.12,1580.79,1399.31,553.08,2388.25,47.74,521.88,8.3051,141
89,105,0.0029,0.0003,100.0,640.87,1583.76,1399.88,552.92,2388.22,47.74,521.84,8.3431,140
89,106,-0.0026,0.0,100.0,640.59,1581.47,1398.23,553.5,2388.27,47.68,521.64,8.3402,139
89,107,0.0019,0.0005,100.0,641.01,1582.95,1401.9,553.2,2388.13,47.64,522.23,8.283,138
89,108,0.0015,0.0002,100.0,640.88,1583.46,1399.49,552.82,2388.31,47.63,521.91,8.3081,137
89,109,0.0021,0.0002,100.0,640.7,1583.03,1399.29,553.31,2388.09,47.78,521.8,8.3651,136
89,110,-0.0017,0.0001,100.0,640.91,1582.17,1403.58,552.68,2388.1,47.82,522.3,8.3031,135
89,111,0.0033,0.0003,100.0,641.3,1582.84,1400.51,552.34,2388.31,47.61,522.31,8.3089,134
89,112,0.0048,0.0001,100.0,640.47,1583.33,1399.34,553.07,2388.17,47.81,523.01,8.3315,133
89,113,-0.0008,0.0001,100.0,641.02,1581.99,1399.65,552.85,2388.21,47.76,521.96,8.3221,132
89,114,0.0003,0.0001,100.0,640.91,1582.38,1395.91,552.43,2388.22,47.43,522.21,8.3096,131
89,115,0.0034,0.0002,100.0,641.1,1582.41,1401.09,552.07,2388.35,47.64,521.63,8.3255,130
89,116,0.0008,0.0002,100.0,640.79,1582.55,1398.91,552.59,2388.15,47.75,522.17,8.3396,129
89,117,0.0001,0.0004,100.0,641.06,1584.09,1401.69,552.67,2388.05,47.77,522.02,8.3529,128
89,118,0.0004,0.0003,100.0,641.29,1584.98,1398.8,553.25,2388.09,47.75,522.14,8.3155,127
89,119,0.0033,0.0002,100.0,641.62,1583.19,1402.69,553.31,2387.96,47.8,521.82,8.3106,126
89,120,0.0035,0.0002,100.0,641.62,1584.96,1401.03,552.65,2388.03,47.87,522.23,8.3436,125
89,121,0.001,0.0003,100.0,640.87,1583.92,1401.95,553.7,2388.1,47.71,521.66,8.325,124
89,122,0.0005,0.0001,100.0,640.96,1582.58,1401.45,552.87,2388.19,47.92,521.87,8.3354,123
89,123,0.0021,-0.0001,100.0,641.35,1586.14,1404.72,551.94,2388.16,47.67,521.98,8.3462,122
89,124,0.0021,0.0003,100.0,640.68,1583.8,1400.76,552.26,2388.03,47.73,522.04,8.3445,121
89,125,0.0004,0.0001,100.0,640.76,1583.65,1401.62,552.93,2388.15,47.72,521.63,8.3578,120
89,126,0.0003,0.0002,100.0,641.28,1581.77,1402.59,552.61,2388.27,47.74,522.29,8.3236,119
89,127,0.0042,0.0002,100.0,640.88,1584.52,1399.32,553.22,2388.18,47.73,521.7,8.3545,118
89,128,0.0001,0.0001,100.0,640.47,1584.26,1402.76,553.13,2388.31,47.69,522.0,8.3325,117
89,129,-0.0015,0.0004,100.0,640.69,1582.03,1400.43,553.18,2388.14,47.74,521.74,8.3426,116
89,130,-0.0,0.0002,100.0,641.05,1582.24,1398.11,552.29,2388.17,47.96,522.08,8.3476,115
89,131,-0.0012,0.0003,100.0,641.43,1588.47,1401.54,553.11,2388.17,47.76,521.89,8.3591,114
89,132,0.0006,0.0002,100.0,641.16,1585.91,1400.69,554.5,2388.39,47.79,521.77,8.331,113
89,133,0.0003,0.0003,100.0,640.84,1583.94,1401.94,553.06,2388.15,47.62,521.73,8.3846,112
89,134,0.0033,0.0001,100.0,640.87,1585.59,1396.46,553.36,2388.19,47.64,521.56,8.3961,111
89,135,0.0012,0.0002,100.0,641.24,1584.32,1402.33,554.4,2388.11,47.79,521.55,8.3038,110
89,136,0.0007,0.0003,100.0,640.5,1581.57,1401.45,553.59,2388.27,47.88,521.34,8.3425,109
89,137,0.0002,0.0003,100.0,640.65,1586.06,1401.34,552.66,2388.2,47.88,522.42,8.3307,108
89,138,0.0031,0.0004,100.0,640.94,1583.95,1405.25,552.92,2388.34,47.7,521.77,8.3565,107
89,139,0.0046,0.0004,100.0,641.36,1583.8,1401.89,552.17,2388.22,48.0,522.02,8.3713,106
89,140,-0.0004,0.0001,100.0,641.41,1586.67,1398.82,553.75,2388.25,47.76,522.21,8.375,105
89,141,0.0021,0.0002,100.0,641.51,1586.18,1399.35,553.84,2388.14,47.91,521.44,8.3642,104
89,142,-0.0036,0.0002,100.0,641.58,1583.01,1402.75,554.22,2388.22,47.9,521.69,8.3676,103
89,143,-0.0006,0.0002,100.0,640.79,1585.65,1401.59,553.18,2388.23,47.89,521.93,8.4085,102
89,144,-0.0031,0.0002,100.0,641.19,1582.48,1408.61,554.61,2388.27,47.76,521.96,8.3446,101
89,145,0.0006,0.0002,100.0,641.24,1584.87,1401.42,553.78,2388.21,47.96,521.99,8.4138,100
89,146,0.0028,0.0003,100.0,641.38,1585.97,1404.31,553.66,2388.29,47.77,522.05,8.4008,99
89,147,-0.0006,0.0003,100.0,640.91,1585.45,1403.36,553.19,2388.25,47.92,522.2,8.3919,98
89,148,0.0004,0.0004,100.0,640.45,1585.85,1405.3,553.48,2388.31,47.8,521.74,8.3721,97
89,149,0.0007,0.0003,100.0,641.61,1588.21,1404.96,553.53,2388.3,47.96,521.88,8.3741,96
89,150,0.0012,0.0003,100.0,640.62,1584.07,1403.72,554.58,2388.45,47.95,521.48,8.4031,95
89,151,-0.0004,0.0002,100.0,642.0,1590.43,1403.16,553.64,2388.31,48.02,521.77,8.3938,94
89,152,0.0009,0.0003,100.0,641.61,1585.86,1405.19,553.05,2388.25,47.77,521.87,8.4027,93
89,153,-0.0007,0.0002,100.0,641.54,1584.83,1402.57,553.7,2388.07,47.89,521.84,8.4081,92
89,154,-0.0018,0.0002,100.0,641.12,1583.14,1405.12,553.73,2388.42,48.1,521.72,8.3902,91
89,155,0.0013,0.0002,100.0,641.56,1585.22,1404.6,554.23,2388.42,47.81,522.06,8.4077,90
89,156,0.0016,0.0002,100.0,640.86,1586.08,1401.79,554.09,2388.43,47.91,522.06,8.3788,89
89,157,0.0001,0.0002,100.0,641.54,1588.22,1402.51,554.52,2388.4,48.11,521.74,8.3684,88
89,158,0.0012,0.0001,100.0,641.82,1588.58,1406.83,554.55,2388.31,47.96,521.39,8.437,87
89,159,0.0011,0.0002,100.0,641.36,1584.21,1405.61,553.93,2388.25,47.94,521.25,8.4041,86
89,160,0.0027,0.0,100.0,641.63,1588.3,1401.62,554.21,2388.22,47.95,522.11,8.4208,85
89,161,0.0015,0.0005,100.0,641.59,1589.05,1402.66,554.52,2388.2,48.01,521.59,8.3815,84
89,162,-0.0016,0.0003,100.0,640.95,1583.92,1409.97,554.37,2388.42,48.05,520.98,8.4057,83
89,163,-0.0,0.0003,100.0,641.43,1587.6,1406.87,554.98,2388.3,48.0,521.72,8.3986,82
89,164,0.0004,0.0003,100.0,641.52,1585.34,1407.01,554.19,2388.39,47.9,521.83,8.3575,81
89,165,0.0021,0.0002,100.0,641.02,1587.02,1403.7,554.2,2388.48,47.98,521.12,8.4125,80
89,166,0.0009,0.0002,100.0,641.38,1589.37,1402.83,554.36,2388.39,47.98,521.91,8.423,79
89,167,-0.0025,0.0001,100.0,641.42,1587.82,1404.29,554.94,2388.22,48.24,522.0,8.4063,78
89,168,0.0006,0.0003,100.0,641.56,1587.3,1407.65,554.14,2388.29,48.12,521.45,8.4054,77
89,169,0.0022,0.0001,100.0,641.66,1588.46,1407.35,555.03,2388.33,48.06,521.25,8.4337,76
89,170,0.0039,0.0001,100.0,641.47,1586.77,1404.58,554.99,2388.48,47.99,521.96,8.4398,75
89,171,0.0004,0.0001,100.0,641.11,1588.05,1407.62,554.62,2388.39,48.21,521.5,8.4216,74
89,172,0.0028,0.0001,100.0,641.33,1587.75,1407.39,554.91,2388.41,48.07,521.56,8.4548,73
89,173,-0.0015,0.0002,100.0,641.77,1587.81,1410.94,555.29,2388.49,48.2,520.94,8.4163,72
89,174,0.0023,0.0003,100.0,641.69,1588.71,1407.19,555.18,2388.29,48.14,521.84,8.4574,71
89,175,-0.0006,0.0001,100.0,641.86,1586.55,1407.25,555.22,2388.24,48.13,521.17,8.4448,70
89,176,0.001,0.0002,100.0,641.75,1589.92,1408.28,553.92,2388.46,48.0,521.26,8.4491,69
89,177,0.0023,0.0002,100.0,641.71,1587.78,1409.67,555.16,2388.63,48.1,520.93,8.4484,68
89,178,0.0005,0.0001,100.0,642.05,1589.66,1404.57,555.65,2388.19,48.17,521.63,8.4179,67
89,179,-0.0011,0.0001,100.0,642.07,1588.44,1408.8,555.07,2388.61,48.09,521.39,8.4406,66
89,180,0.0031,0.0002,100.0,641.85,1586.9,1412.14,556.17,2388.35,48.13,520.91,8.4461,65
89,181,0.0029,0.0002,100.0,641.99,1588.34,1407.53,554.88,2388.47,48.16,521.52,8.4321,64
89,182,0.0015,0.0003,100.0,641.93,1587.28,1408.67,555.42,2388.45,48.22,521.47,8.4474,63
89,183,0.0003,0.0003,100.0,641.63,1588.62,1410.81,555.43,2388.41,48.32,520.75,8.4519,62
89,184,0.0031,0.0,100.0,641.29,1586.67,1409.41,555.47,2388.39,48.19,521.0,8.494,61
89,185,0.0026,0.0002,100.0,642.18,1588.0,1408.03,555.96,2388.39,48.41,521.54,8.4398,60
89,186,-0.0002,0.0,100.0,641.5,1588.58,1407.87,555.3,2388.53,48.21,520.92,8.4542,59
89,187,-0.0009,0.0002,100.0,641.46,1587.77,1408.43,555.83,2388.44,48.42,521.41,8.4631,58
89,188,0.0009,0.0001,100.0,641.75,1586.69,1408.81,555.85,2388.64,48.49,521.58,8.4387,57
89,189,0.0026,0.0001,100.0,641.79,1591.1,1409.35,555.31,2388.31,48.43,521.3,8.4961,56
89,190,-0.0017,0.0002,100.0,641.79,1591.57,1413.18,555.97,2388.62,48.42,521.79,8.4967,55
89,191,0.0004,0.0001,100.0,642.43,1589.24,1408.86,555.63,2388.39,48.35,520.83,8.5026,54
89,192,0.0017,0.0001,100.0,642.22,1588.57,1412.38,556.35,2388.61,48.4,521.6,8.5025,53
89,193,0.0019,0.0001,100.0,641.69,1589.88,1410.07,556.66,2388.34,48.44,520.81,8.4603,52
89,194,0.0001,0.0002,100.0,641.58,1588.14,1407.46,556.73,2388.77,48.39,521.39,8.5339,51
89,195,0.0031,0.0002,100.0,642.61,1589.8,1411.68,556.72,2388.41,48.38,521.15,8.5347,50
89,196,0.0048,0.0002,100.0,641.67,1591.17,1410.87,557.08,2388.63,48.38,521.24,8.4808,49
89,197,-0.0024,0.0004,100.0,641.93,1590.29,1411.74,555.64,2388.51,48.42,521.82,8.5147,48
89,198,0.0019,0.0003,100.0,642.22,1590.45,1411.23,556.4,2388.42,48.35,521.11,8.5355,47
89,199,-0.0006,0.0002,100.0,642.02,1592.72,1411.04,555.76,2388.41,48.68,521.42,8.5072,46
89,200,0.0044,0.0001,100.0,642.62,1591.32,1410.05,556.03,2388.41,48.18,520.56,8.4921,45
89,201,0.0006,0.0,100.0,642.17,1589.6,1410.13,556.49,2388.41,48.58,520.72,8.5353,44
89,202,0.0032,0.0002,100.0,642.29,1590.99,1414.15,557.61,2388.76,48.29,520.98,8.5498,43
89,203,-0.0008,0.0001,100.0,641.92,1593.41,1414.8,556.1,2388.75,48.44,521.16,8.5135,42
89,204,0.0002,0.0002,100.0,642.58,1591.83,1410.85,556.12,2388.76,48.45,520.61,8.5625,41
89,205,0.0022,0.0004,100.0,642.31,1591.6,1415.39,556.1,2388.74,48.38,520.82,8.5629,40
89,206,0.0017,0.0003,100.0,641.88,1590.65,1416.12,557.53,2388.48,48.66,521.26,8.5349,39
89,207,-0.0005,0.0002,100.0,642.8,1590.26,1415.37,557.21,2388.71,48.6,520.9,8.5517,38
89,208,0.0015,0.0003,100.0,642.64,1593.41,1414.53,557.25,2388.67,48.52,520.95,8.519,37
89,209,0.0024,0.0003,100.0,642.51,1594.29,1413.34,556.88,2388.65,48.68,520.86,8.539,36
89,210,0.0034,0.0002,100.0,642.62,1591.15,1413.09,557.35,2388.65,48.52,520.48,8.5809,35
89,211,0.0003,0.0002,100.0,642.27,1590.63,1415.93,556.95,2388.74,48.51,520.79,8.5591,34
89,212,0.0028,0.0001,100.0,642.92,1594.88,1417.34,558.33,2388.76,48.65,520.95,8.5746,33
89,213,0.0007,0.0004,100.0,642.44,1593.99,1414.46,558.13,2388.66,48.69,520.56,8.61,32
89,214,0.0021,0.0003,100.0,642.32,1592.68,1415.02,557.04,2388.69,48.62,520.36,8.6175,31
89,215,0.0019,0.0001,100.0,642.09,1594.68,1415.22,558.2,2388.66,48.64,520.54,8.5842,30
89,216,0.0005,0.0002,100.0,642.28,1593.6,1418.47,557.66,2388.74,48.72,520.27,8.5705,29
89,217,0.0012,0.0002,100.0,642.81,1592.37,1419.75,557.38,2388.66,48.69,521.43,8.5731,28
89,218,0.0016,0.0002,100.0,642.95,1592.8,1418.65,558.46,2388.79,48.73,520.73,8.5726,27
89,219,0.004,0.0001,100.0,642.36,1593.22,1414.74,557.86,2388.64,48.88,520.58,8.6165,26
89,220,0.0009,0.0,100.0,642.84,1592.58,1417.09,558.16,2388.73,48.85,520.48,8.6116,25
89,221,0.0017,0.0,100.0,642.98,1593.82,1417.48,557.97,2388.7,48.92,520.76,8.6027,24
89,222,0.0017,0.0002,100.0,642.69,1595.64,1419.43,558.85,2388.77,48.68,520.3,8.5904,23
89,223,-0.0016,0.0002,100.0,643.28,1594.45,1422.79,558.88,2388.78,48.88,520.34,8.6133,22
89,224,-0.0011,0.0,100.0,642.71,1592.89,1414.32,557.92,2388.81,48.79,520.72,8.5921,21
89,225,0.0038,0.0002,100.0,643.26,1595.38,1418.19,558.03,2388.76,48.65,520.71,8.6222,20
89,226,-0.001,0.0,100.0,642.71,1591.06,1423.27,558.67,2388.84,48.86,520.61,8.6148,19
89,227,0.001,0.0001,100.0,643.07,1596.79,1423.95,558.51,2388.74,48.94,520.56,8.6372,18
89,228,0.0023,0.0002,100.0,642.93,1596.03,1414.34,558.75,2388.96,48.96,520.24,8.6458,17
89,229,0.0011,0.0003,100.0,643.54,1593.06,1419.81,559.08,2388.77,48.86,520.2,8.6932,16
89,230,-0.001,0.0002,100.0,642.95,1597.12,1419.94,560.09,2388.68,48.9,520.28,8.6753,15
89,231,0.003,0.0003,100.0,642.98,1595.41,1417.86,559.12,2388.9,48.9,520.53,8.6731,14
89,232,-0.0016,0.0002,100.0,643.31,1596.7,1420.05,559.54,2388.79,48.97,520.98,8.6987,13
89,233,0.0023,0.0002,100.0,643.07,1596.43,1421.63,560.23,2388.76,49.02,520.46,8.6896,12
89,234,0.002,0.0002,100.0,643.56,1597.75,1423.95,560.55,2388.79,49.08,520.61,8.6634,11
89,235,0.0008,0.0002,100.0,642.79,1596.88,1422.74,559.44,2388.74,49.09,519.94,8.6844,10
89,236,0.0019,0.0003,100.0,643.3,1597.93,1423.31,559.89,2388.8,49.05,520.26,8.6712,9
89,237,0.0019,0.0002,100.0,642.82,1598.66,1424.06,559.94,2388.95,48.89,520.62,8.6617,8
89,238,0.0014,0.0002,100.0,643.45,1597.61,1426.39,561.1,2388.95,49.08,520.38,8.6955,7
89,239,-0.0014,0.0003,100.0,643.07,1596.92,1423.6,559.67,2389.0,48.95,520.59,8.6936,6
89,240,-0.0021,0.0004,100.0,643.51,1597.39,1427.76,560.74,2388.9,49.13,520.73,8.7198,5
89,241,0.001,-0.0001,100.0,643.76,1598.29,1423.23,560.32,2388.79,49.09,519.83,8.7418,4
89,242,0.0003,0.0003,100.0,643.43,1598.33,1425.3,561.19,2388.88,49.22,520.12,8.7189,3
89,243,0.0006,0.0,100.0,643.36,1598.64,1425.47,560.47,2388.97,49.19,520.2,8.71,2
89,244,0.0009,0.0002,100.0,643.16,1595.78,1423.89,561.3,2388.89,49.39,519.83,8.6992,1
89,245,0.0014,0.0001,100.0,643.12,1598.45,1422.01,560.8,2388.83,49.27,519.84,8.7337,0
90,1,0.0017,0.0002,100.0,640.86,1588.54,1403.63,553.86,2387.93,47.59,520.72,8.365,202
90,2,0.0021,0.0002,100.0,640.55,1589.34,1404.06,552.38,2387.79,47.67,521.5,8.3684,201
90,3,0.0023,0.0,100.0,640.98,1588.63,1397.52,553.43,2387.86,47.6,521.88,8.3904,200
90,4,-0.0017,0.0002,100.0,641.1,1590.62,1402.55,553.17,2387.77,47.6,521.6,8.3888,199
90,5,0.0036,0.0001,100.0,641.19,1586.03,1402.79,553.39,2387.88,47.48,521.41,8.3344,198
90,6,-0.0001,0.0001,100.0,641.25,1587.47,1404.69,553.01,2387.75,47.63,521.68,8.396,197
90,7,0.0021,0.0002,100.0,640.88,1587.08,1403.61,553.74,2387.82,47.52,521.77,8.385,196
90,8,0.0007,0.0001,100.0,641.38,1588.62,1402.54,553.71,2387.87,47.76,521.56,8.3644,195
90,9,-0.001,0.0002,100.0,641.0,1587.1,1401.28,553.09,2387.6,47.77,521.07,8.3829,194
90,10,-0.0009,0.0002,100.0,641.38,1587.62,1403.28,553.27,2387.66,47.45,521.19,8.3678,193
90,11,0.0041,0.0002,100.0,641.4,1588.11,1400.89,553.55,2387.66,47.55,521.38,8.3523,192
90,12,0.0023,0.0002,100.0,641.3,1588.81,1404.29,553.14,2387.87,47.74,521.33,8.3947,191
90,13,0.003,0.0002,100.0,640.7,1585.18,1402.56,554.08,2387.87,47.55,521.19,8.3479,190
90,14,0.0004,0.0002,100.0,640.88,1589.71,1400.23,552.66,2387.81,47.74,521.3,8.4187,189
90,15,0.0001,0.0001,100.0,640.9,1585.99,1405.69,552.9,2387.79,47.55,521.07,8.3752,188
90,16,0.0013,0.0002,100.0,640.64,1587.76,1401.65,553.31,2387.65,47.64,521.01,8.3807,187
90,17,-0.0024,0.0001,100.0,641.07,1587.37,1401.08,554.13,2387.83,47.52,521.29,8.3648,186
90,18,0.0009,0.0002,100.0,640.3,1587.61,1404.02,552.67,2387.81,47.5,521.79,8.3642,185
90,19,0.002,0.0002,100.0,641.56,1587.19,1402.31,553.65,2387.82,47.49,521.78,8.4119,184
90,20,0.0024,0.0001,100.0,641.08,1590.48,1403.8,553.27,2387.85,47.72,521.59,8.3698,183
90,21,0.0047,0.0003,100.0,641.09,1586.22,1402.68,553.28,2387.77,47.39,521.13,8.3611,182
90,22,-0.0011,0.0002,100.0,641.36,1586.97,1402.14,553.78,2387.89,47.64,521.27,8.3888,181
90,23,0.0005,0.0004,100.0,640.89,1586.44,1404.69,552.88,2387.89,47.57,521.34,8.4039,180
90,24,0.0025,0.0001,100.0,641.97,1585.51,1400.86,553.11,2387.88,47.55,521.62,8.3679,179
90,25,0.0033,0.0001,100.0,640.8,1587.97,1403.22,552.35,2387.97,47.61,521.65,8.3459,178
90,26,0.0022,0.0002,100.0,640.74,1590.23,1401.09,553.66,2387.8,47.54,521.75,8.3865,177
90,27,-0.0008,0.0001,100.0,640.54,1587.83,1399.39,553.61,2387.9,47.48,521.54,8.3726,176
90,28,0.0004,0.0003,100.0,641.26,1588.29,1402.41,552.86,2387.79,47.56,521.1,8.4091,175
90,29,-0.0002,0.0002,100.0,641.22,1590.17,1403.52,553.72,2387.6,47.67,521.23,8.3874,174
90,30,0.0006,0.0001,100.0,641.24,1587.24,1401.24,552.95,2387.83,47.54,521.73,8.3483,173
90,31,0.0031,0.0002,100.0,640.71,1586.7,1402.44,552.88,2387.74,47.79,521.86,8.376,172
90,32,0.0003,0.0004,100.0,641.16,1591.08,1401.53,553.23,2387.75,47.68,521.58,8.3755,171
90,33,-0.0013,0.0003,100.0,641.07,1588.15,1400.16,553.09,2387.83,47.62,521.27,8.3701,170
90,34,0.0017,0.0003,100.0,640.94,1587.77,1400.71,554.27,2387.84,47.6,521.36,8.3565,169
90,35,0.0042,0.0003,100.0,641.0,1588.16,1402.53,552.89,2387.74,47.82,521.41,8.3802,168
90,36,-0.0001,0.0004,100.0,641.27,1587.1,1403.47,553.68,2387.93,47.62,520.8,8.3478,167
90,37,0.001,0.0001,100.0,640.53,1585.74,1403.71,554.31,2387.7,47.7,521.66,8.4012,166
90,38,0.0031,0.0002,100.0,641.4,1587.1,1401.26,552.85,2387.86,47.67,521.68,8.3733,165
90,39,0.0001,0.0003,100.0,640.51,1589.14,1402.86,553.94,2387.96,47.66,521.18,8.3548,164
90,40,0.0052,0.0001,100.0,641.01,1587.9,1402.0,553.39,2387.78,47.75,520.86,8.3677,163
90,41,0.0019,0.0002,100.0,641.02,1587.93,1405.67,553.62,2387.69,47.78,521.2,8.3595,162
90,42,0.0007,0.0003,100.0,641.21,1587.21,1399.13,553.6,2387.94,47.51,522.1,8.3747,161
90,43,0.0016,0.0002,100.0,641.08,1587.76,1400.02,552.98,2387.85,47.65,521.54,8.3911,160
90,44,0.0009,0.0002,100.0,641.0,1588.04,1408.7,553.73,2387.7,47.57,521.55,8.3733,159
90,45,0.0002,0.0004,100.0,641.34,1587.36,1404.41,553.64,2387.84,47.45,521.47,8.3987,158
90,46,-0.0002,0.0002,100.0,641.1,1588.03,1405.85,553.17,2387.87,47.46,521.11,8.38,157
90,47,0.0003,0.0002,100.0,641.19,1590.17,1400.33,553.87,2387.94,47.7,521.65,8.3661,156
90,48,0.0015,0.0002,100.0,640.87,1588.34,1405.07,552.67,2388.02,47.7,521.98,8.3592,155
90,49,0.0002,0.0003,100.0,641.36,1586.0,1401.18,552.5,2387.89,47.68,521.5,8.3549,154
90,50,-0.0,0.0002,100.0,641.73,1586.24,1399.69,552.76,2388.0,47.63,521.64,8.3874,153
90,51,-0.0011,0.0002,100.0,640.62,1585.93,1400.73,553.86,2387.88,47.62,521.27,8.3991,152
90,52,0.0021,0.0002,100.0,640.86,1587.61,1402.03,553.3,2387.88,47.75,521.37,8.3771,151
90,53,0.0006,0.0002,100.0,641.11,1588.91,1402.09,554.49,2387.69,47.6,521.38,8.359,150
90,54,-0.0002,0.0,100.0,640.71,1589.94,1400.78,553.15,2388.07,47.63,521.38,8.3947,149
90,55,0.0037,0.0003,100.0,641.03,1588.29,1402.26,552.7,2387.89,47.63,521.34,8.3941,148
90,56,-0.0012,0.0001,100.0,640.99,1588.41,1401.78,553.61,2388.02,47.81,521.42,8.3915,147
90,57,0.0017,0.0003,100.0,641.16,1586.24,1398.13,553.53,2387.72,47.69,521.5,8.3442,146
90,58,0.0023,0.0002,100.0,640.75,1585.77,1403.46,553.59,2387.82,47.89,521.54,8.392,145
90,59,0.0009,0.0001,100.0,641.03,1586.49,1404.69,553.31,2387.75,47.5,521.06,8.3581,144
90,60,0.0002,-0.0,100.0,641.18,1588.82,1402.27,554.69,2388.0,47.66,521.51,8.3802,143
90,61,0.0008,0.0004,100.0,641.53,1588.49,1402.37,552.79,2387.92,47.64,521.93,8.3646,142
90,62,-0.0028,0.0002,100.0,641.33,1586.9,1402.26,553.54,2387.84,47.5,521.88,8.3908,141
90,63,-0.0011,0.0002,100.0,641.18,1587.81,1404.88,553.26,2387.74,47.81,521.26,8.3644,140
90,64,-0.0031,0.0001,100.0,641.1,1586.59,1402.39,553.13,2387.74,47.51,521.97,8.3707,139
90,65,-0.0001,0.0001,100.0,640.57,1589.21,1401.23,553.3,2387.86,47.43,521.57,8.366,138
90,66,0.0015,0.0004,100.0,640.73,1585.35,1402.92,552.89,2387.71,47.64,521.21,8.3769,137
